Date,store_id,daily_sales,promotion_active,store_size,city_population,day_of_week,month,day_of_month,is_weekend,time_idx
2022-07-29,store_3,535.0996488519378,1,large,1000000,4,7,29,1,574
2022-07-30,store_3,558.95049643355,1,large,1000000,5,7,30,1,575
2022-07-31,store_3,420.91288847483287,0,large,1000000,6,7,31,1,576
2022-08-01,store_3,293.5460894153195,0,large,1000000,0,8,1,0,577
2022-08-02,store_3,286.2419666732053,0,large,1000000,1,8,2,0,578
2022-08-03,store_3,311.99219060542566,0,large,1000000,2,8,3,0,579
2022-08-04,store_3,314.42963846279537,0,large,1000000,3,8,4,0,580
2022-08-05,store_3,522.8437679049871,1,large,1000000,4,8,5,1,581
2022-08-06,store_3,600.4835257624745,1,large,1000000,5,8,6,1,582
2022-08-07,store_3,385.7540191433832,0,large,1000000,6,8,7,1,583
2022-08-08,store_3,298.93398632463993,0,large,1000000,0,8,8,0,584
2022-08-09,store_3,309.6162155640268,0,large,1000000,1,8,9,0,585
2022-08-10,store_3,302.0702336166346,0,large,1000000,2,8,10,0,586
2022-08-11,store_3,335.25509572643136,0,large,1000000,3,8,11,0,587
2022-08-12,store_3,527.9244313294276,1,large,1000000,4,8,12,1,588
2022-08-13,store_3,627.1881303499971,1,large,1000000,5,8,13,1,589
2022-08-14,store_3,556.2757193235113,1,large,1000000,6,8,14,1,590
2022-08-15,store_3,294.6656451130775,0,large,1000000,0,8,15,0,591
2022-08-16,store_3,287.73799176469186,0,large,1000000,1,8,16,0,592
2022-08-17,store_3,306.22916850215705,0,large,1000000,2,8,17,0,593
2022-08-18,store_3,370.63385886677935,0,large,1000000,3,8,18,0,594
2022-08-19,store_3,522.3998171838047,1,large,1000000,4,8,19,1,595
2022-08-20,store_3,596.5399619682271,1,large,1000000,5,8,20,1,596
2022-08-21,store_3,360.86353100469205,0,large,1000000,6,8,21,1,597
2022-08-22,store_3,300.3449013647519,0,large,1000000,0,8,22,0,598
2022-08-23,store_3,276.53407393654817,0,large,1000000,1,8,23,0,599
2022-08-24,store_3,296.4644134013083,0,large,1000000,2,8,24,0,600
2022-08-25,store_3,322.34747949232946,0,large,1000000,3,8,25,0,601
2022-08-26,store_3,551.6378021737258,1,large,1000000,4,8,26,1,602
2022-08-27,store_3,632.4483958957152,1,large,1000000,5,8,27,1,603
2022-08-28,store_3,402.79258756478646,0,large,1000000,6,8,28,1,604
2022-08-29,store_3,285.44857985063487,0,large,1000000,0,8,29,0,605
2022-08-30,store_3,287.8667663954253,0,large,1000000,1,8,30,0,606
2022-08-31,store_3,314.6224217702582,0,large,1000000,2,8,31,0,607
2022-09-01,store_3,346.6456614282143,0,large,1000000,3,9,1,0,608
2022-09-02,store_3,569.1105314906561,1,large,1000000,4,9,2,1,609
2022-09-03,store_3,672.6313975964556,1,large,1000000,5,9,3,1,610
2022-09-04,store_3,657.5461058198682,1,large,1000000,6,9,4,1,611
2022-09-05,store_3,436.2661139339495,1,large,1000000,0,9,5,0,612
2022-09-06,store_3,324.31082586319707,0,large,1000000,1,9,6,0,613
2022-09-07,store_3,327.7042176424095,0,large,1000000,2,9,7,0,614
2022-09-08,store_3,327.0265155729084,0,large,1000000,3,9,8,0,615
2022-09-09,store_3,532.4102414960823,1,large,1000000,4,9,9,1,616
2022-09-10,store_3,644.968067835622,1,large,1000000,5,9,10,1,617
2022-09-11,store_3,447.72011205771395,0,large,1000000,6,9,11,1,618
2022-09-12,store_3,293.78952996541574,0,large,1000000,0,9,12,0,619
2022-09-13,store_3,294.10276041526066,0,large,1000000,1,9,13,0,620
2022-09-14,store_3,495.72925761462267,1,large,1000000,2,9,14,0,621
2022-09-15,store_3,348.0419695344281,0,large,1000000,3,9,15,0,622
2022-09-16,store_3,548.9705352208172,1,large,1000000,4,9,16,1,623
2022-09-17,store_3,672.4726537105688,1,large,1000000,5,9,17,1,624
2022-09-18,store_3,450.50280568715124,0,large,1000000,6,9,18,1,625
2022-09-19,store_3,287.99183253423496,0,large,1000000,0,9,19,0,626
2022-09-20,store_3,303.6916196356492,0,large,1000000,1,9,20,0,627
2022-09-21,store_3,312.72705078911025,0,large,1000000,2,9,21,0,628
2022-09-22,store_3,358.532977082058,0,large,1000000,3,9,22,0,629
2022-09-23,store_3,583.9078266463605,1,large,1000000,4,9,23,1,630
2022-09-24,store_3,633.4141978624182,1,large,1000000,5,9,24,1,631
2022-09-25,store_3,423.91719890831854,0,large,1000000,6,9,25,1,632
2022-09-26,store_3,318.8998103281224,0,large,1000000,0,9,26,0,633
2022-09-27,store_3,321.5900376439916,0,large,1000000,1,9,27,0,634
2022-09-28,store_3,337.4200494270236,0,large,1000000,2,9,28,0,635
2022-09-29,store_3,326.1290573593309,0,large,1000000,3,9,29,0,636
2022-09-30,store_3,563.5116503773339,1,large,1000000,4,9,30,1,637
2022-10-01,store_3,614.2747555624297,1,large,1000000,5,10,1,1,638
2022-10-02,store_3,405.1753033467262,0,large,1000000,6,10,2,1,639
2022-10-03,store_3,292.25315187150574,0,large,1000000,0,10,3,0,640
2022-10-04,store_3,304.7814948485325,0,large,1000000,1,10,4,0,641
2022-10-05,store_3,326.88802866970127,0,large,1000000,2,10,5,0,642
2022-10-06,store_3,322.11776064744396,0,large,1000000,3,10,6,0,643
2022-10-07,store_3,571.7202490828719,1,large,1000000,4,10,7,1,644
2022-10-08,store_3,681.2114341745408,1,large,1000000,5,10,8,1,645
2022-10-09,store_3,388.0988568816055,0,large,1000000,6,10,9,1,646
2022-10-10,store_3,312.27442485814066,0,large,1000000,0,10,10,0,647
2022-10-11,store_3,301.55701621813756,0,large,1000000,1,10,11,0,648
2022-10-12,store_3,345.0615875877084,0,large,1000000,2,10,12,0,649
2022-10-13,store_3,346.28859431109595,0,large,1000000,3,10,13,0,650
2022-10-14,store_3,546.9007613351673,1,large,1000000,4,10,14,1,651
2022-10-15,store_3,639.5274170037014,1,large,1000000,5,10,15,1,652
2022-10-16,store_3,456.4809553615801,0,large,1000000,6,10,16,1,653
2022-10-17,store_3,279.5389608050923,0,large,1000000,0,10,17,0,654
2022-10-18,store_3,324.17234376711633,0,large,1000000,1,10,18,0,655
2022-10-19,store_3,349.45568323420184,0,large,1000000,2,10,19,0,656
2022-10-20,store_3,360.28567701268037,0,large,1000000,3,10,20,0,657
2022-10-21,store_3,610.2061823969472,1,large,1000000,4,10,21,1,658
2022-10-22,store_3,629.0620383270506,1,large,1000000,5,10,22,1,659
2022-10-23,store_3,451.45094793876996,0,large,1000000,6,10,23,1,660
2022-10-24,store_3,296.7268093434287,0,large,1000000,0,10,24,0,661
2022-10-25,store_3,334.34879289644374,0,large,1000000,1,10,25,0,662
2022-10-26,store_3,331.4223753397815,0,large,1000000,2,10,26,0,663
2022-10-27,store_3,341.424820321574,0,large,1000000,3,10,27,0,664
2022-10-28,store_3,582.9493381778075,1,large,1000000,4,10,28,1,665
2022-10-29,store_3,630.9034410944996,1,large,1000000,5,10,29,1,666
2022-10-30,store_3,400.7994773586644,0,large,1000000,6,10,30,1,667
2022-10-31,store_3,290.8922384138553,0,large,1000000,0,10,31,0,668
2022-11-01,store_3,341.2509439795744,0,large,1000000,1,11,1,0,669
2022-11-02,store_3,372.73177307285897,0,large,1000000,2,11,2,0,670
2022-11-03,store_3,367.986819659925,0,large,1000000,3,11,3,0,671
2022-11-04,store_3,613.060279255607,1,large,1000000,4,11,4,1,672
2022-11-05,store_3,633.6567275252202,1,large,1000000,5,11,5,1,673
2022-11-06,store_3,443.23391803334874,0,large,1000000,6,11,6,1,674
2022-11-07,store_3,309.3257031196192,0,large,1000000,0,11,7,0,675
2022-11-08,store_3,329.44014792701597,0,large,1000000,1,11,8,0,676
2022-11-09,store_3,525.440357933375,1,large,1000000,2,11,9,0,677
2022-11-10,store_3,568.4631113175683,1,large,1000000,3,11,10,0,678
2022-11-11,store_3,562.9247803494148,1,large,1000000,4,11,11,1,679
2022-11-12,store_3,685.2351466591452,1,large,1000000,5,11,12,1,680
2022-11-13,store_3,452.7110398735381,0,large,1000000,6,11,13,1,681
2022-11-14,store_3,299.6247178678847,0,large,1000000,0,11,14,0,682
2022-11-15,store_3,329.7853220521135,0,large,1000000,1,11,15,0,683
2022-11-16,store_3,346.6684861729212,0,large,1000000,2,11,16,0,684
2022-11-17,store_3,363.6612560050721,0,large,1000000,3,11,17,0,685
2022-11-18,store_3,577.2214583241021,1,large,1000000,4,11,18,1,686
2022-11-19,store_3,683.7640869242031,1,large,1000000,5,11,19,1,687
2022-11-20,store_3,666.55833754973,1,large,1000000,6,11,20,1,688
2022-11-21,store_3,334.49620655342363,0,large,1000000,0,11,21,0,689
2022-11-22,store_3,312.58905823851967,0,large,1000000,1,11,22,0,690
2022-11-23,store_3,336.92647084846044,0,large,1000000,2,11,23,0,691
2022-11-24,store_3,418.07515629350473,0,large,1000000,3,11,24,0,692
2022-11-25,store_3,546.9434053323249,1,large,1000000,4,11,25,1,693
2022-11-26,store_3,635.7145807416633,1,large,1000000,5,11,26,1,694
2022-11-27,store_3,471.340384984117,0,large,1000000,6,11,27,1,695
2022-11-28,store_3,423.15729544923795,1,large,1000000,0,11,28,0,696
2022-11-29,store_3,328.42537454276544,0,large,1000000,1,11,29,0,697
2022-11-30,store_3,387.41478146054556,0,large,1000000,2,11,30,0,698
2022-12-01,store_3,629.6460896029739,1,large,1000000,3,12,1,0,699
2022-12-02,store_3,644.100722150655,1,large,1000000,4,12,2,1,700
2022-12-03,store_3,781.7177325826083,1,large,1000000,5,12,3,1,701
2022-12-04,store_3,588.7649430760501,0,large,1000000,6,12,4,1,702
2022-12-05,store_3,412.08139955268246,0,large,1000000,0,12,5,0,703
2022-12-06,store_3,401.3175040914497,0,large,1000000,1,12,6,0,704
2022-12-07,store_3,672.6382545623898,1,large,1000000,2,12,7,0,705
2022-12-08,store_3,487.01185715727695,0,large,1000000,3,12,8,0,706
2022-12-09,store_3,779.622737263528,1,large,1000000,4,12,9,1,707
2022-12-10,store_3,835.488431401707,1,large,1000000,5,12,10,1,708
2022-12-11,store_3,499.1149592121013,0,large,1000000,6,12,11,1,709
2022-12-12,store_3,374.5011970500085,0,large,1000000,0,12,12,0,710
2022-12-13,store_3,403.4867308251319,0,large,1000000,1,12,13,0,711
2022-12-14,store_3,428.4264824854603,0,large,1000000,2,12,14,0,712
2022-12-15,store_3,451.5318679098679,0,large,1000000,3,12,15,0,713
2022-12-16,store_3,756.4578223342153,1,large,1000000,4,12,16,1,714
2022-12-17,store_3,900.7079153105467,1,large,1000000,5,12,17,1,715
2022-12-18,store_3,559.7353615153015,0,large,1000000,6,12,18,1,716
2022-12-19,store_3,412.3908023205246,0,large,1000000,0,12,19,0,717
2022-12-20,store_3,420.0766411865017,0,large,1000000,1,12,20,0,718
2022-12-21,store_3,435.8804124112538,0,large,1000000,2,12,21,0,719
2022-12-22,store_3,476.94935189358546,0,large,1000000,3,12,22,0,720
2022-12-23,store_3,719.6852183882766,1,large,1000000,4,12,23,1,721
2022-12-24,store_3,934.8057541005146,1,large,1000000,5,12,24,1,722
2022-12-25,store_3,524.4989906424455,0,large,1000000,6,12,25,1,723
2022-12-26,store_3,381.22999489059623,0,large,1000000,0,12,26,0,724
2022-12-27,store_3,410.4944522371806,0,large,1000000,1,12,27,0,725
2022-12-28,store_3,666.7024346661727,1,large,1000000,2,12,28,0,726
2022-12-29,store_3,485.67800239226705,0,large,1000000,3,12,29,0,727
2022-12-30,store_3,716.9334758911884,1,large,1000000,4,12,30,1,728
2022-12-31,store_3,788.1066737511009,1,large,1000000,5,12,31,1,729
2023-01-01,store_3,453.49097376380433,0,large,1000000,6,1,1,1,730
2023-01-02,store_3,312.68087218503496,0,large,1000000,0,1,2,0,731
2023-01-03,store_3,287.2071912734987,0,large,1000000,1,1,3,0,732
2023-01-04,store_3,502.22579546368485,1,large,1000000,2,1,4,0,733
2023-01-05,store_3,323.71425526095874,0,large,1000000,3,1,5,0,734
2023-01-06,store_3,534.3425274285078,1,large,1000000,4,1,6,1,735
2023-01-07,store_3,623.8060447726983,1,large,1000000,5,1,7,1,736
2023-01-08,store_3,453.21809750934705,0,large,1000000,6,1,8,1,737
2023-01-09,store_3,303.36878297314945,0,large,1000000,0,1,9,0,738
2023-01-10,store_3,297.9409629745537,0,large,1000000,1,1,10,0,739
2023-01-11,store_3,349.96452049483526,0,large,1000000,2,1,11,0,740
2023-01-12,store_3,326.78791399099515,0,large,1000000,3,1,12,0,741
2023-01-13,store_3,562.3920736694882,1,large,1000000,4,1,13,1,742
2023-01-14,store_3,627.3297409127148,1,large,1000000,5,1,14,1,743
2023-01-15,store_3,428.05341901436674,0,large,1000000,6,1,15,1,744
2023-01-16,store_3,309.5188750793257,0,large,1000000,0,1,16,0,745
2023-01-17,store_3,327.0344780164707,0,large,1000000,1,1,17,0,746
2023-01-18,store_3,357.97790941291004,0,large,1000000,2,1,18,0,747
2023-01-19,store_3,350.9252203700153,0,large,1000000,3,1,19,0,748
2023-01-20,store_3,562.2955314862644,1,large,1000000,4,1,20,1,749
2023-01-21,store_3,640.2681961633791,1,large,1000000,5,1,21,1,750
2023-01-22,store_3,440.4302386247571,0,large,1000000,6,1,22,1,751
2023-01-23,store_3,308.8473108444184,0,large,1000000,0,1,23,0,752
2023-01-24,store_3,317.4727485351178,0,large,1000000,1,1,24,0,753
2023-01-25,store_3,305.5880052001409,0,large,1000000,2,1,25,0,754
2023-01-26,store_3,358.5700761484284,0,large,1000000,3,1,26,0,755
2023-01-27,store_3,564.4642852374423,1,large,1000000,4,1,27,1,756
2023-01-28,store_3,632.9607836116465,1,large,1000000,5,1,28,1,757
2023-01-29,store_3,408.8348191724125,0,large,1000000,6,1,29,1,758
2023-01-30,store_3,324.82946707088746,0,large,1000000,0,1,30,0,759
2023-01-31,store_3,327.2047812916982,0,large,1000000,1,1,31,0,760
2023-02-01,store_3,299.12607944992453,0,large,1000000,2,2,1,0,761
2023-02-02,store_3,299.70100109605886,0,large,1000000,3,2,2,0,762
2023-02-03,store_3,478.89664463934116,1,large,1000000,4,2,3,1,763
2023-02-04,store_3,628.751186325077,1,large,1000000,5,2,4,1,764
2023-02-05,store_3,396.30141734896273,0,large,1000000,6,2,5,1,765
2023-02-06,store_3,265.02305945333234,0,large,1000000,0,2,6,0,766
2023-02-07,store_3,295.0385484344205,0,large,1000000,1,2,7,0,767
2023-02-08,store_3,290.558052714322,0,large,1000000,2,2,8,0,768
2023-02-09,store_3,512.9262667410562,1,large,1000000,3,2,9,0,769
2023-02-10,store_3,533.7268792455502,1,large,1000000,4,2,10,1,770
2023-02-11,store_3,577.1048246510476,1,large,1000000,5,2,11,1,771
2023-02-12,store_3,381.597778188382,0,large,1000000,6,2,12,1,772
2023-02-13,store_3,237.08460094063514,0,large,1000000,0,2,13,0,773
2023-02-14,store_3,266.65718899581657,0,large,1000000,1,2,14,0,774
2023-02-15,store_3,282.8857759142485,0,large,1000000,2,2,15,0,775
2023-02-16,store_3,320.54832524510095,0,large,1000000,3,2,16,0,776
2023-02-17,store_3,492.24493942507877,1,large,1000000,4,2,17,1,777
2023-02-18,store_3,551.6875552953494,1,large,1000000,5,2,18,1,778
2023-02-19,store_3,388.82759231737487,0,large,1000000,6,2,19,1,779
2023-02-20,store_3,419.9469588763865,1,large,1000000,0,2,20,0,780
2023-02-21,store_3,295.88428715433105,0,large,1000000,1,2,21,0,781
2023-02-22,store_3,274.66469156281346,0,large,1000000,2,2,22,0,782
2023-02-23,store_3,316.66695733140887,0,large,1000000,3,2,23,0,783
2023-02-24,store_3,466.2561751079199,1,large,1000000,4,2,24,1,784
2023-02-25,store_3,618.752527322792,1,large,1000000,5,2,25,1,785
2023-02-26,store_3,410.23902353092734,0,large,1000000,6,2,26,1,786
2023-02-27,store_3,261.06184499224594,0,large,1000000,0,2,27,0,787
2023-02-28,store_3,277.50838309528143,0,large,1000000,1,2,28,0,788
2023-03-01,store_3,303.3799363723984,0,large,1000000,2,3,1,0,789
2023-03-02,store_3,289.38164740321145,0,large,1000000,3,3,2,0,790
2023-03-03,store_3,521.1487388338177,1,large,1000000,4,3,3,1,791
2023-03-04,store_3,597.5485212761387,1,large,1000000,5,3,4,1,792
2023-03-05,store_3,423.52661015338975,0,large,1000000,6,3,5,1,793
2023-03-06,store_3,264.3244556467307,0,large,1000000,0,3,6,0,794
2023-03-07,store_3,286.1242654975478,0,large,1000000,1,3,7,0,795
2023-03-08,store_3,287.43347629881123,0,large,1000000,2,3,8,0,796
2023-03-09,store_3,310.0450536118033,0,large,1000000,3,3,9,0,797
2023-03-10,store_3,482.72408355232034,1,large,1000000,4,3,10,1,798
2023-03-11,store_3,636.6092106644309,1,large,1000000,5,3,11,1,799
2023-03-12,store_3,390.214312107322,0,large,1000000,6,3,12,1,800
2023-03-13,store_3,422.54835725730055,1,large,1000000,0,3,13,0,801
2023-03-14,store_3,289.9288127447585,0,large,1000000,1,3,14,0,802
2023-03-15,store_3,437.10745349639575,1,large,1000000,2,3,15,0,803
2023-03-16,store_3,324.0090283871569,0,large,1000000,3,3,16,0,804
2023-03-17,store_3,528.933690958196,1,large,1000000,4,3,17,1,805
2023-03-18,store_3,570.3523428455859,1,large,1000000,5,3,18,1,806
2023-03-19,store_3,421.10271929080517,0,large,1000000,6,3,19,1,807
2023-03-20,store_3,268.330359715096,0,large,1000000,0,3,20,0,808
2023-03-21,store_3,288.7023235533929,0,large,1000000,1,3,21,0,809
2023-03-22,store_3,319.72581539192885,0,large,1000000,2,3,22,0,810
2023-03-23,store_3,316.230638498371,0,large,1000000,3,3,23,0,811
2023-03-24,store_3,515.0216417240766,1,large,1000000,4,3,24,1,812
2023-03-25,store_3,598.0455346153439,1,large,1000000,5,3,25,1,813
2023-03-26,store_3,407.7480641220952,0,large,1000000,6,3,26,1,814
2023-03-27,store_3,247.12098033718465,0,large,1000000,0,3,27,0,815
2023-03-28,store_3,269.04601144169914,0,large,1000000,1,3,28,0,816
2023-03-29,store_3,321.36984281271333,0,large,1000000,2,3,29,0,817
2023-03-30,store_3,516.5715701570955,1,large,1000000,3,3,30,0,818
2023-03-31,store_3,491.1364459142443,1,large,1000000,4,3,31,1,819
2023-04-01,store_3,685.6757720749988,1,large,1000000,5,4,1,1,820
2023-04-02,store_3,469.64873190586513,0,large,1000000,6,4,2,1,821
2023-04-03,store_3,331.57229447788126,0,large,1000000,0,4,3,0,822
2023-04-04,store_3,304.0160083501682,0,large,1000000,1,4,4,0,823
2023-04-05,store_3,340.3926982137647,0,large,1000000,2,4,5,0,824
2023-04-06,store_3,367.81310112852486,0,large,1000000,3,4,6,0,825
2023-04-07,store_3,608.5153935840532,1,large,1000000,4,4,7,1,826
2023-04-08,store_3,781.6262555728523,1,large,1000000,5,4,8,1,827
2023-04-09,store_3,458.0016360570287,0,large,1000000,6,4,9,1,828
2023-04-10,store_3,298.2130146794486,0,large,1000000,0,4,10,0,829
2023-04-11,store_3,345.4594054638012,0,large,1000000,1,4,11,0,830
2023-04-12,store_3,380.06976335398093,0,large,1000000,2,4,12,0,831
2023-04-13,store_3,564.633234122901,1,large,1000000,3,4,13,0,832
2023-04-14,store_3,561.7507501558504,1,large,1000000,4,4,14,1,833
2023-04-15,store_3,728.8240850779429,1,large,1000000,5,4,15,1,834
2023-04-16,store_3,479.12344814651937,0,large,1000000,6,4,16,1,835
2023-04-17,store_3,304.6208407041234,0,large,1000000,0,4,17,0,836
2023-04-18,store_3,345.4451020540973,0,large,1000000,1,4,18,0,837
2023-04-19,store_3,374.66612360050704,0,large,1000000,2,4,19,0,838
2023-04-20,store_3,396.9140714469387,0,large,1000000,3,4,20,0,839
2023-04-21,store_3,587.0456807293666,1,large,1000000,4,4,21,1,840
2023-04-22,store_3,683.7268369418799,1,large,1000000,5,4,22,1,841
2023-04-23,store_3,492.6771446696091,0,large,1000000,6,4,23,1,842
2023-04-24,store_3,301.96123208004235,0,large,1000000,0,4,24,0,843
2023-04-25,store_3,346.7533595864083,0,large,1000000,1,4,25,0,844
2023-04-26,store_3,332.75098733144466,0,large,1000000,2,4,26,0,845
2023-04-27,store_3,395.11760502811273,0,large,1000000,3,4,27,0,846
2023-04-28,store_3,581.9727967261847,1,large,1000000,4,4,28,1,847
2023-04-29,store_3,741.0755618883709,1,large,1000000,5,4,29,1,848
2023-04-30,store_3,476.0639433868492,0,large,1000000,6,4,30,1,849
2023-05-01,store_3,316.43007356651407,0,large,1000000,0,5,1,0,850
2023-05-02,store_3,571.7457943674674,1,large,1000000,1,5,2,0,851
2023-05-03,store_3,605.4790900525535,1,large,1000000,2,5,3,0,852
2023-05-04,store_3,410.73674068104435,0,large,1000000,3,5,4,0,853
2023-05-05,store_3,594.7165800428675,1,large,1000000,4,5,5,1,854
2023-05-06,store_3,719.5910960056736,1,large,1000000,5,5,6,1,855
2023-05-07,store_3,490.7926327961397,0,large,1000000,6,5,7,1,856
2023-05-08,store_3,325.5031289021285,0,large,1000000,0,5,8,0,857
2023-05-09,store_3,386.30437771363165,0,large,1000000,1,5,9,0,858
2023-05-10,store_3,377.67033469437837,0,large,1000000,2,5,10,0,859
2023-05-11,store_3,510.8146567238345,1,large,1000000,3,5,11,0,860
2023-05-12,store_3,629.3648707439047,1,large,1000000,4,5,12,1,861
2023-05-13,store_3,718.7533056832749,1,large,1000000,5,5,13,1,862
2023-05-14,store_3,485.89882387056446,0,large,1000000,6,5,14,1,863
2023-05-15,store_3,331.4793719755987,0,large,1000000,0,5,15,0,864
2023-05-16,store_3,370.9008055868868,0,large,1000000,1,5,16,0,865
2023-05-17,store_3,396.34355596300236,0,large,1000000,2,5,17,0,866
2023-05-18,store_3,399.7306964101939,0,large,1000000,3,5,18,0,867
2023-05-19,store_3,608.9590673117993,1,large,1000000,4,5,19,1,868
2023-05-20,store_3,730.6880880551479,1,large,1000000,5,5,20,1,869
2023-05-21,store_3,488.6807750215143,0,large,1000000,6,5,21,1,870
2023-05-22,store_3,324.4709444808301,0,large,1000000,0,5,22,0,871
2023-05-23,store_3,367.19261094218433,0,large,1000000,1,5,23,0,872
2023-05-24,store_3,384.33913460268025,0,large,1000000,2,5,24,0,873
2023-05-25,store_3,424.9251923021639,0,large,1000000,3,5,25,0,874
2023-05-26,store_3,658.993729815056,1,large,1000000,4,5,26,1,875
2023-05-27,store_3,707.7888527583398,1,large,1000000,5,5,27,1,876
